time_ms,pattern_id,phase,route_quality,candidate_admissible,candidate_latency_ms,candidate_cost,relapse_phase,route_class,degradation_onset_ms
0.0,6,stable,1.0,True,9.631229481443896,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
20.0,4,stable,1.0,True,6.153710691204992,0.3,STABLE,CONTROL,85000.0
40.0,2,stable,1.0,True,1.9671113307661159,0.3,STABLE,CONTROL,85000.0
60.0,7,stable,1.0,True,6.521589725109715,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
80.0,5,stable,1.0,True,8.699285717179231,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
100.0,1,stable,1.0,True,8.3539838370305,0.3,STABLE,CONTROL,85000.0
120.0,4,stable,1.0,True,8.06666547983595,0.3,STABLE,CONTROL,85000.0
140.0,6,stable,1.0,True,6.716621259189964,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
160.0,3,stable,1.0,True,7.24686809574267,0.3,STABLE,CONTROL,85000.0
180.0,5,stable,1.0,True,7.508398650515689,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
200.0,6,stable,1.0,True,11.403017796507632,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
220.0,6,stable,1.0,True,7.685763355086705,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
240.0,6,stable,1.0,True,8.285377352951409,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
260.0,1,stable,1.0,True,9.993963028249556,0.3,STABLE,CONTROL,85000.0
280.0,4,stable,1.0,True,10.337577903545014,0.3,STABLE,CONTROL,85000.0
300.0,3,stable,1.0,True,4.6967067309505,0.3,STABLE,CONTROL,85000.0
320.0,6,stable,1.0,True,4.420525311532723,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
340.0,3,stable,1.0,True,6.772844294828206,0.3,STABLE,CONTROL,85000.0
360.0,5,stable,1.0,True,6.615602845477451,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
380.0,1,stable,1.0,True,8.199971835525872,0.3,STABLE,CONTROL,85000.0
400.0,1,stable,1.0,True,8.518081119576536,0.3,STABLE,CONTROL,85000.0
420.0,6,stable,1.0,True,8.972596302658195,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
440.0,6,stable,1.0,True,8.79045812069063,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
460.0,7,stable,1.0,True,12.925313348042227,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
480.0,3,stable,1.0,True,5.140916632350494,0.3,STABLE,CONTROL,85000.0
500.0,4,stable,1.0,True,4.856388192254558,0.3,STABLE,CONTROL,85000.0
520.0,6,stable,1.0,True,3.3107996162404616,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
540.0,6,stable,1.0,True,5.61310702358896,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
560.0,0,stable,1.0,True,9.428127762280916,0.3,STABLE,PERSISTENT_FAILURE,85000.0
580.0,1,stable,1.0,True,11.910983805195752,0.3,STABLE,CONTROL,85000.0
600.0,0,stable,1.0,True,7.4953847357027445,0.3,STABLE,PERSISTENT_FAILURE,85000.0
620.0,0,stable,1.0,True,11.494305936513571,0.3,STABLE,PERSISTENT_FAILURE,85000.0
640.0,6,stable,1.0,True,10.85001618652154,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
660.0,5,stable,1.0,True,13.179549405726092,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
680.0,0,stable,1.0,True,5.19871147726385,0.3,STABLE,PERSISTENT_FAILURE,85000.0
700.0,5,stable,1.0,True,10.352624562961815,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
720.0,0,stable,1.0,True,7.548398425220652,0.3,STABLE,PERSISTENT_FAILURE,85000.0
740.0,2,stable,1.0,True,5.103326984315076,0.3,STABLE,CONTROL,85000.0
760.0,6,stable,1.0,True,13.382842529025758,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
780.0,4,stable,1.0,True,9.742068625190079,0.3,STABLE,CONTROL,85000.0
800.0,4,stable,1.0,True,12.86876149802412,0.3,STABLE,CONTROL,85000.0
820.0,3,stable,1.0,True,10.471199230925425,0.3,STABLE,CONTROL,85000.0
840.0,4,stable,1.0,True,7.684228597996461,0.3,STABLE,CONTROL,85000.0
860.0,3,stable,1.0,True,5.133960665846886,0.3,STABLE,CONTROL,85000.0
880.0,5,stable,1.0,True,5.6778712077604885,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
900.0,0,stable,1.0,True,6.920665564124038,0.3,STABLE,PERSISTENT_FAILURE,85000.0
920.0,0,stable,1.0,True,3.951830080300973,0.3,STABLE,PERSISTENT_FAILURE,85000.0
940.0,5,stable,1.0,True,4.94278164389579,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
960.0,0,stable,1.0,True,4.711202614155933,0.3,STABLE,PERSISTENT_FAILURE,85000.0
980.0,7,stable,1.0,True,10.744652965778037,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1000.0,5,stable,1.0,True,1.7252009909382071,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1020.0,5,stable,1.0,True,11.791221592299161,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1040.0,3,stable,1.0,True,11.260181069117822,0.3,STABLE,CONTROL,85000.0
1060.0,4,stable,1.0,True,11.014960642107896,0.3,STABLE,CONTROL,85000.0
1080.0,0,stable,1.0,True,7.806865847597099,0.3,STABLE,PERSISTENT_FAILURE,85000.0
1100.0,6,stable,1.0,True,9.034707005134186,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1120.0,0,stable,1.0,True,9.014067976625425,0.3,STABLE,PERSISTENT_FAILURE,85000.0
1140.0,1,stable,1.0,True,13.923713590860459,0.3,STABLE,CONTROL,85000.0
1160.0,7,stable,1.0,True,7.357026550231421,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1180.0,0,stable,1.0,True,5.932417368607265,0.3,STABLE,PERSISTENT_FAILURE,85000.0
1200.0,7,stable,1.0,True,7.8637920341394905,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1220.0,6,stable,1.0,True,8.650810178487028,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1240.0,0,stable,1.0,True,13.801519402784356,0.3,STABLE,PERSISTENT_FAILURE,85000.0
1260.0,2,stable,1.0,True,8.2429124178337,0.3,STABLE,CONTROL,85000.0
1280.0,2,stable,1.0,True,10.662534843248807,0.3,STABLE,CONTROL,85000.0
1300.0,3,stable,1.0,True,9.816449392543024,0.3,STABLE,CONTROL,85000.0
1320.0,3,stable,1.0,True,9.284038522968283,0.3,STABLE,CONTROL,85000.0
1340.0,7,stable,1.0,True,1.0,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1360.0,3,stable,1.0,True,8.616950402020011,0.3,STABLE,CONTROL,85000.0
1380.0,1,stable,1.0,True,3.6695499449112843,0.3,STABLE,CONTROL,85000.0
1400.0,3,stable,1.0,True,8.039101699299653,0.3,STABLE,CONTROL,85000.0
1420.0,0,stable,1.0,True,9.133308775919275,0.3,STABLE,PERSISTENT_FAILURE,85000.0
1440.0,7,stable,1.0,True,11.001456823286315,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1460.0,6,stable,1.0,True,8.457262586777778,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1480.0,2,stable,1.0,True,8.326135398882156,0.3,STABLE,CONTROL,85000.0
1500.0,5,stable,1.0,True,8.317290941083282,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1520.0,7,stable,1.0,True,10.561993359484703,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1540.0,7,stable,1.0,True,13.365781571976388,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1560.0,2,stable,1.0,True,5.043854608622938,0.3,STABLE,CONTROL,85000.0
1580.0,1,stable,1.0,True,4.7181787727945785,0.3,STABLE,CONTROL,85000.0
1600.0,7,stable,1.0,True,4.009777803455645,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1620.0,7,stable,1.0,True,7.9241371232866165,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1640.0,6,stable,1.0,True,9.25435556586676,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1660.0,2,stable,1.0,True,2.340415862643085,0.3,STABLE,CONTROL,85000.0
1680.0,6,stable,1.0,True,8.947672721456946,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1700.0,2,stable,1.0,True,8.177843852159588,0.3,STABLE,CONTROL,85000.0
1720.0,2,stable,1.0,True,11.90103544398962,0.3,STABLE,CONTROL,85000.0
1740.0,6,stable,1.0,True,3.969428707797701,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1760.0,4,stable,1.0,True,16.35181413946951,0.3,STABLE,CONTROL,85000.0
1780.0,7,stable,1.0,True,7.906439605499467,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1800.0,0,stable,1.0,True,2.650246813503429,0.3,STABLE,PERSISTENT_FAILURE,85000.0
1820.0,5,stable,1.0,True,7.270596618778954,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1840.0,0,stable,1.0,True,9.818388089297255,0.3,STABLE,PERSISTENT_FAILURE,85000.0
1860.0,6,stable,1.0,True,2.167311218751201,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1880.0,0,stable,1.0,True,5.151442864463425,0.3,STABLE,PERSISTENT_FAILURE,85000.0
1900.0,0,stable,1.0,True,6.209308005311742,0.3,STABLE,PERSISTENT_FAILURE,85000.0
1920.0,7,stable,1.0,True,11.288989368623266,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1940.0,2,stable,1.0,True,6.993766927787481,0.3,STABLE,CONTROL,85000.0
1960.0,7,stable,1.0,True,4.556840081524999,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
1980.0,6,stable,1.0,True,12.168808484439772,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
2000.0,1,stable,1.0,True,9.349322115466201,0.3,STABLE,CONTROL,85000.0
2020.0,1,stable,1.0,True,13.336773031657884,0.3,STABLE,CONTROL,85000.0
2040.0,2,stable,1.0,True,5.801146594868831,0.3,STABLE,CONTROL,85000.0
2060.0,6,stable,1.0,True,8.586039417640919,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
2080.0,4,stable,1.0,True,7.504071156339313,0.3,STABLE,CONTROL,85000.0
2100.0,5,stable,1.0,True,5.938474474002469,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
2120.0,6,stable,1.0,True,3.3183287826881926,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
2140.0,6,stable,1.0,True,14.00104426731831,0.3,STABLE,BORDERLINE_RELAPSE,85000.0
