time_ms,pattern_id,phase,route_quality,candidate_admissible,candidate_latency_ms,candidate_cost,relapse_phase,route_class,degradation_onset_ms
0.0,7,stable,1.0,True,8.655142503756899,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
20.0,2,stable,1.0,True,3.629222556445974,0.3,STABLE,CONTROL,87000.0
40.0,4,stable,1.0,True,4.320492418515327,0.3,STABLE,CONTROL,87000.0
60.0,0,stable,1.0,True,5.355241202327767,0.3,STABLE,PERSISTENT_FAILURE,87000.0
80.0,5,stable,1.0,True,12.006718917001514,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
100.0,3,stable,1.0,True,5.726119810307495,0.3,STABLE,CONTROL,87000.0
120.0,7,stable,1.0,True,7.960493724204628,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
140.0,1,stable,1.0,True,7.463497986387241,0.3,STABLE,CONTROL,87000.0
160.0,0,stable,1.0,True,11.367369406806237,0.3,STABLE,PERSISTENT_FAILURE,87000.0
180.0,4,stable,1.0,True,7.774346215611973,0.3,STABLE,CONTROL,87000.0
200.0,4,stable,1.0,True,8.551721873964196,0.3,STABLE,CONTROL,87000.0
220.0,3,stable,1.0,True,9.97713947240291,0.3,STABLE,CONTROL,87000.0
240.0,2,stable,1.0,True,11.312563738283885,0.3,STABLE,CONTROL,87000.0
260.0,0,stable,1.0,True,11.299994203016547,0.3,STABLE,PERSISTENT_FAILURE,87000.0
280.0,7,stable,1.0,True,1.0729689367460464,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
300.0,1,stable,1.0,True,4.51755984948324,0.3,STABLE,CONTROL,87000.0
320.0,2,stable,1.0,True,9.346531954087975,0.3,STABLE,CONTROL,87000.0
340.0,1,stable,1.0,True,9.80293256770122,0.3,STABLE,CONTROL,87000.0
360.0,1,stable,1.0,True,11.417006961883017,0.3,STABLE,CONTROL,87000.0
380.0,0,stable,1.0,True,10.444345800608948,0.3,STABLE,PERSISTENT_FAILURE,87000.0
400.0,7,stable,1.0,True,9.947005703669914,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
420.0,3,stable,1.0,True,9.268960153853094,0.3,STABLE,CONTROL,87000.0
440.0,4,stable,1.0,True,6.944385754354771,0.3,STABLE,CONTROL,87000.0
460.0,5,stable,1.0,True,9.908386709723846,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
480.0,3,stable,1.0,True,8.28993581974559,0.3,STABLE,CONTROL,87000.0
500.0,5,stable,1.0,True,10.9492432159641,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
520.0,3,stable,1.0,True,12.275899002298482,0.3,STABLE,CONTROL,87000.0
540.0,0,stable,1.0,True,8.80558918725913,0.3,STABLE,PERSISTENT_FAILURE,87000.0
560.0,3,stable,1.0,True,13.954687623717554,0.3,STABLE,CONTROL,87000.0
580.0,4,stable,1.0,True,6.592129841293051,0.3,STABLE,CONTROL,87000.0
600.0,6,stable,1.0,True,8.463053669684239,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
620.0,3,stable,1.0,True,6.929605926452974,0.3,STABLE,CONTROL,87000.0
640.0,5,stable,1.0,True,3.6873272093122003,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
660.0,1,stable,1.0,True,7.71549705703248,0.3,STABLE,CONTROL,87000.0
680.0,7,stable,1.0,True,4.480732661560288,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
700.0,4,stable,1.0,True,8.28793700102079,0.3,STABLE,CONTROL,87000.0
720.0,7,stable,1.0,True,8.954547889625916,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
740.0,5,stable,1.0,True,3.6367599082470106,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
760.0,2,stable,1.0,True,6.26584900968256,0.3,STABLE,CONTROL,87000.0
780.0,3,stable,1.0,True,7.299048489678636,0.3,STABLE,CONTROL,87000.0
800.0,7,stable,1.0,True,11.255585687791402,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
820.0,2,stable,1.0,True,10.47203959464019,0.3,STABLE,CONTROL,87000.0
840.0,6,stable,1.0,True,3.718608242529422,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
860.0,2,stable,1.0,True,7.848866446602867,0.3,STABLE,CONTROL,87000.0
880.0,0,stable,1.0,True,5.159227832362825,0.3,STABLE,PERSISTENT_FAILURE,87000.0
900.0,5,stable,1.0,True,11.087194440944991,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
920.0,2,stable,1.0,True,6.403140201376284,0.3,STABLE,CONTROL,87000.0
940.0,2,stable,1.0,True,2.064169422871669,0.3,STABLE,CONTROL,87000.0
960.0,7,stable,1.0,True,7.1275149710254135,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
980.0,3,stable,1.0,True,7.540986763625307,0.3,STABLE,CONTROL,87000.0
1000.0,4,stable,1.0,True,9.218344447259986,0.3,STABLE,CONTROL,87000.0
1020.0,4,stable,1.0,True,9.056207835434792,0.3,STABLE,CONTROL,87000.0
1040.0,5,stable,1.0,True,6.637730041558739,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
1060.0,4,stable,1.0,True,4.897110295232778,0.3,STABLE,CONTROL,87000.0
1080.0,6,stable,1.0,True,10.447464054500166,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
1100.0,6,stable,1.0,True,8.739750405183342,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
1120.0,3,stable,1.0,True,11.498887763037928,0.3,STABLE,CONTROL,87000.0
1140.0,3,stable,1.0,True,8.990987102177648,0.3,STABLE,CONTROL,87000.0
1160.0,2,stable,1.0,True,8.874248982674295,0.3,STABLE,CONTROL,87000.0
1180.0,6,stable,1.0,True,10.109078729103922,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
1200.0,5,stable,1.0,True,10.631736905561045,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
1220.0,5,stable,1.0,True,11.480414728894319,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
1240.0,5,stable,1.0,True,4.666598351263481,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
1260.0,5,stable,1.0,True,7.477373869204189,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
1280.0,4,stable,1.0,True,9.334962239845265,0.3,STABLE,CONTROL,87000.0
1300.0,6,stable,1.0,True,7.249041548685105,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
1320.0,0,stable,1.0,True,11.662580201056215,0.3,STABLE,PERSISTENT_FAILURE,87000.0
1340.0,0,stable,1.0,True,7.920298662851758,0.3,STABLE,PERSISTENT_FAILURE,87000.0
1360.0,1,stable,1.0,True,6.413106081346562,0.3,STABLE,CONTROL,87000.0
1380.0,7,stable,1.0,True,3.0618894721350634,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
1400.0,4,stable,1.0,True,6.940453247152915,0.3,STABLE,CONTROL,87000.0
1420.0,5,stable,1.0,True,8.285608869837166,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
1440.0,7,stable,1.0,True,9.1877757618697,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
1460.0,1,stable,1.0,True,4.842295115556537,0.3,STABLE,CONTROL,87000.0
1480.0,1,stable,1.0,True,11.10589002743827,0.3,STABLE,CONTROL,87000.0
1500.0,2,stable,1.0,True,8.923517098282822,0.3,STABLE,CONTROL,87000.0
1520.0,2,stable,1.0,True,6.80213496642188,0.3,STABLE,CONTROL,87000.0
1540.0,3,stable,1.0,True,13.527769997202387,0.3,STABLE,CONTROL,87000.0
1560.0,5,stable,1.0,True,10.583405474233572,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
1580.0,4,stable,1.0,True,12.470162133225141,0.3,STABLE,CONTROL,87000.0
1600.0,0,stable,1.0,True,11.433352198490727,0.3,STABLE,PERSISTENT_FAILURE,87000.0
1620.0,7,stable,1.0,True,6.536366003457868,0.3,STABLE,BORDERLINE_RELAPSE,87000.0
